id,name,lexicon_volume,lexicon_number,lexicon_addendum,gospels_acts_unattested,josephus,rare
13769,Tobiah,1,7,0,0,0,0
8597,Marcus,2,1,1,0,0,0
108,Aaron,2,2,1,0,0,1
570,Abraham,2,1,1,0,0,1
1352,Anan,2,1,1,0,0,1
2342,Azariah,2,1,1,0,0,0
2578,Benjamin,2,2,1,0,0,0
4021,Eleazar,2,12,1,0,0,0
4022,Eleazar,2,13,1,0,0,0
4023,Eleazar,2,14,1,0,0,0
4024,Eleazar,2,15,1,0,0,0
4025,Eleazar,2,16,1,0,0,0
4017,Eleazar,2,8,1,0,0,0
4020,Eleazar,2,11,1,0,0,0
4103,Elisha,2,1,1,0,0,0
4990,Hagai,2,2,1,0,0,0
5170,Hanan,2,1,1,0,0,0
5171,Hanan,2,2,1,0,0,0
5172,Hanan,2,3,1,0,0,0
5329,Hananiah,2,1,1,0,0,0
5330,Hananiah,2,2,1,0,0,0
5331,Hananiah,2,3,1,0,0,0
5332,Hananiah,2,4,1,0,0,0
5333,Hananiah,2,5,1,0,0,0
5334,Hananiah,2,6,1,0,0,0
5338,Hananiah,2,10,1,0,0,0
5614,Hesediah,2,1,1,0,0,1
5718,Hillel,2,1,1,0,0,0
5876,Hoshaiah,2,1,1,0,0,1
5877,Hoshaiah,2,2,1,0,0,1
6183,Isaac,2,1,1,0,0,0
6287,Ishmael,2,1,1,0,0,0
6288,Ishmael,2,2,1,0,0,0
6289,Ishmael,2,3,1,0,0,0
6293,Ishmael,2,7,1,0,0,0
6294,Ishmael,2,8,1,0,0,0
6333,Israel,2,1,1,0,0,1
6517,Jacob,2,2,1,0,0,0
6768,Jonathan,2,3,1,0,0,0
6769,Jonathan,2,4,1,0,0,0
6770,Jonathan,2,5,1,0,0,0
6771,Jonathan,2,6,1,0,0,0
6772,Jonathan,2,7,1,0,0,0
6773,Jonathan,2,8,1,0,0,0
6774,Jonathan,2,9,1,0,0,0
6779,Jonathan,2,14,1,0,0,0
7151,Joseph,2,4,1,0,0,0
7153,Joseph,2,6,1,0,0,0
7154,Joseph,2,7,1,0,0,0
7155,Joseph,2,8,1,0,0,0
7156,Joseph,2,9,1,0,0,0
7157,Joseph,2,10,1,0,0,0
7158,Joseph,2,11,1,0,0,0
7159,Joseph,2,12,1,0,0,0
7160,Joseph,2,13,1,0,0,0
7161,Joseph,2,14,1,0,0,0
7162,Joseph,2,15,1,0,0,0
7163,Joseph,2,16,1,0,0,0
7169,Joseph,2,22,1,0,0,0
7172,Joseph,2,25,1,0,0,0
7259,Joshua,2,2,1,0,0,0
7260,Joshua,2,3,1,0,0,0
7581,Judah,2,6,1,0,0,0
7582,Judah,2,7,1,0,0,0
7583,Judah,2,8,1,0,0,0
7584,Judah,2,9,1,0,0,0
7587,Judah,2,12,1,0,0,0
7589,Judah,2,14,1,0,0,0
8123,Levi,2,7,1,0,0,0
8124,Levi,2,8,1,0,0,0
8125,Levi,2,9,1,0,0,0
9117,Mattathias,2,4,1,0,0,0
9118,Mattathias,2,5,1,0,0,0
9119,Mattathias,2,6,1,0,0,0
9121,Mattathias,2,8,1,0,0,0
9122,Mattathias,2,9,1,0,0,0
9288,Menahem,2,2,1,0,0,0
9360,Meshulam,2,1,1,0,0,1
9749,Nathanel,2,2,1,0,0,0
10580,Phineas,2,3,1,0,0,0
10581,Phineas,2,4,1,0,0,0
10620,Playah,2,1,1,0,0,1
11535,Samuel,2,2,1,0,0,0
11536,Samuel,2,3,1,0,0,0
11873,Seth,2,2,1,0,0,0
12156,Shafan,2,1,1,0,0,1
12736,Simon,2,6,1,0,0,0
12737,Simon,2,7,1,0,0,0
12738,Simon,2,8,1,0,0,0
12739,Simon,2,9,1,0,0,0
12740,Simon,2,10,1,0,0,0
12745,Simon,2,15,1,0,0,0
12746,Simon,2,16,1,0,0,0
12750,Simon,2,20,1,0,0,0
14120,Yair,2,2,1,0,0,0
14273,Yehoyakhin,2,1,1,0,0,1
14518,Yohanan,2,3,1,0,0,0
14519,Yohanan,2,4,1,0,0,0
14520,Yohanan,2,5,1,0,0,0
14521,Yohanan,2,6,1,0,0,0
14522,Yohanan,2,7,1,0,0,0
14523,Yohanan,2,8,1,0,0,0
14527,Yohanan,2,12,1,0,0,0
14609,Zachariah,2,1,1,0,0,0
14641,Zamari,2,1,1,0,0,1
1062,Alexander,2,2,1,0,0,0
1063,Alexander,2,3,1,0,0,0
1066,Alexander,2,6,1,0,0,0
1067,Alexander,2,7,1,0,0,0
1793,Archelaus,2,1,1,0,0,0
1831,Aristion,2,2,1,0,0,1
1852,Aristobulus,2,2,1,0,0,0
3064,Crocus,2,1,1,0,0,1
3136,Cyrus,2,1,1,0,0,1
3609,Dositheus,2,2,1,0,0,0
4432,Eutolmus,2,1,1,0,0,0
6307,Isidorus,2,1,1,0,0,1
6568,Jason,2,1,1,0,0,0
6570,Jason,2,3,1,0,0,0
8268,Lysias,2,1,1,0,0,1
8269,Lysias,2,2,1,0,0,1
9870,Nicias,2,1,1,0,0,1
10145,Papion,2,1,1,0,0,1
10170,Pappus,2,1,1,0,0,0
10420,Phileteirus,2,1,1,0,0,1
10472,Philon,2,1,1,0,0,1
10825,Ptolemaius,2,1,1,0,0,1
10826,Ptolemaius,2,2,1,0,0,1
13310,Telesistratus,2,1,1,0,0,1
1523,Annius,2,1,1,0,0,1
1766,Aquila,2,1,1,0,0,1
7784,Justinus,2,2,1,0,0,1
11896,Severus,2,1,1,0,0,1
14032,Verus,2,1,1,0,0,1
233,Abba,2,1,1,0,0,0
234,Abba,2,2,1,0,0,0
4504,Farruch,2,1,1,0,0,1
4724,Galgula,2,1,1,0,0,1
4754,Garaf,2,1,1,0,0,1
4845,Gira,2,1,1,0,0,0
5045,Halbo,2,1,1,0,0,1
5750,Hiyya,2,1,1,0,0,1
5814,Honi,2,2,1,0,0,0
5815,Honi,2,3,1,0,0,0
5816,Honi,2,4,1,0,0,0
5981,Hyrcanus,2,1,1,0,0,0
7969,Lafakh,2,1,1,0,0,1
9002,Masabala,2,1,1,0,0,1
9812,Nehorai,2,1,1,0,0,1
10408,Pheroras,2,1,1,0,0,1
11275,Sakhar,2,1,1,0,0,1
11430,Samoqah,2,1,1,0,0,1
12221,Shaveh,2,1,1,0,0,1
12353,Shulai,2,1,1,0,0,1
13225,Tanhum,2,2,1,0,0,1
13909,Ulla,2,1,1,0,0,1
1,(missing value),2,1,1,0,0,1
3365,Dimus,2,1,1,0,0,1
436,Abdi,1,1,0,0,0,0
438,Abdi,1,3,0,0,0,0
613,Abshalom,1,4,0,0,1,0
615,Abshalom,1,6,0,0,0,0
616,Abshalom,1,7,0,0,0,0
617,Abshalom,1,8,0,0,0,0
618,Abshalom,1,9,0,0,0,0
889,Ahab,1,1,0,0,1,1
893,Ahi,1,1,0,0,0,0
894,Ahi,1,2,0,0,0,0
895,Ahi,1,3,0,0,0,0
896,Ahi,1,4,0,0,0,0
897,Ahi,1,5,0,0,0,0
898,Ahi,1,6,0,0,0,0
919,Ahiah,1,1,0,0,0,1
920,Ahiah,1,2,0,0,0,1
1310,Amram,1,1,0,0,1,0
1311,Amram,1,2,0,0,0,0
1312,Amram,1,3,0,0,0,0
1707,Aqash,1,1,0,0,0,0
1708,Aqash,1,2,0,0,0,0
1709,Aqash,1,3,0,0,0,0
1713,Aqub,1,2,0,0,0,0
1715,Aqub,1,4,0,0,0,0
1716,Aqub,1,5,0,0,0,0
1717,Aqub,1,6,0,0,0,0
1718,Aqub,1,7,0,0,0,0
1720,Aqub,1,9,0,0,0,0
1721,Aqub,1,10,0,0,0,0
1722,Aqub,1,11,0,0,0,0
2330,Azariah,1,2,0,0,0,0
2331,Azariah,1,3,0,0,0,0
2332,Azariah,1,4,0,0,0,0
2333,Azariah,1,5,0,0,0,0
2334,Azariah,1,6,0,0,0,0
2335,Azariah,1,7,0,0,0,0
2336,Azariah,1,8,0,0,0,0
2358,Babi,1,2,0,0,0,0
2359,Babi,1,3,0,0,0,0
2360,Babi,1,4,0,0,0,0
2442,Baruch,1,1,0,0,1,0
2443,Baruch,1,2,0,0,0,0
2445,Baruch,1,4,0,0,0,0
2526,Benaiah,1,2,0,0,1,0
2527,Benaiah,1,3,0,0,0,0
2528,Benaiah,1,4,0,0,0,0
2531,Benaiah,1,7,0,0,0,0
2532,Benaiah,1,8,0,0,0,0
2533,Benaiah,1,9,0,0,0,0
2534,Benaiah,1,10,0,0,0,0
2536,Benaiah,1,12,0,0,0,0
2548,Benjamin,1,1,0,0,0,0
2550,Benjamin,1,3,0,0,0,0
2552,Benjamin,1,5,0,0,0,0
2554,Benjamin,1,7,0,0,0,0
2601,Besai,1,3,0,0,0,1
3175,Daliah,1,2,0,0,0,1
3215,Daniel,1,2,0,0,0,1
3768,Elasah,1,1,0,0,0,0
3769,Elasah,1,2,0,0,0,0
3770,Elasah,1,3,0,0,0,0
3778,Eleazar,1,7,0,0,1,0
3779,Eleazar,1,8,0,0,1,0
3780,Eleazar,1,9,0,0,1,0
3781,Eleazar,1,10,0,0,1,0
3782,Eleazar,1,11,0,0,1,0
3783,Eleazar,1,12,0,0,1,0
3784,Eleazar,1,13,0,0,1,0
3785,Eleazar,1,14,0,0,1,0
3786,Eleazar,1,15,0,0,1,0
3787,Eleazar,1,16,0,0,1,0
3788,Eleazar,1,17,0,0,1,0
3791,Eleazar,1,20,0,0,1,0
3792,Eleazar,1,21,0,0,1,0
3793,Eleazar,1,22,0,0,1,0
3794,Eleazar,1,23,0,0,1,0
3796,Eleazar,1,25,0,1,0,0
3800,Eleazar,1,29,0,0,0,0
3802,Eleazar,1,31,0,0,0,0
3803,Eleazar,1,32,0,0,0,0
3804,Eleazar,1,33,0,0,0,0
3805,Eleazar,1,34,0,0,0,0
3806,Eleazar,1,35,0,0,0,0
3808,Eleazar,1,37,0,0,0,0
3809,Eleazar,1,38,0,0,0,0
3810,Eleazar,1,39,0,0,0,0
3811,Eleazar,1,40,0,0,0,0
3812,Eleazar,1,41,0,0,0,0
3814,Eleazar,1,43,0,0,0,0
3815,Eleazar,1,44,0,0,0,0
3817,Eleazar,1,46,0,0,0,0
3818,Eleazar,1,47,0,0,0,0
3819,Eleazar,1,48,0,0,0,0
3820,Eleazar,1,49,0,0,0,0
3821,Eleazar,1,50,0,0,0,0
3822,Eleazar,1,51,0,0,0,0
3823,Eleazar,1,52,0,0,0,0
3824,Eleazar,1,53,0,0,0,0
3825,Eleazar,1,54,0,0,0,0
3826,Eleazar,1,55,0,0,0,0
3827,Eleazar,1,56,0,0,0,0
3828,Eleazar,1,57,0,0,0,0
3829,Eleazar,1,58,0,0,0,0
3830,Eleazar,1,59,0,0,0,0
3831,Eleazar,1,60,0,0,0,0
3832,Eleazar,1,61,0,0,0,0
3833,Eleazar,1,62,0,0,0,0
3834,Eleazar,1,63,0,0,0,0
3835,Eleazar,1,64,0,0,0,0
3836,Eleazar,1,65,0,0,0,0
3837,Eleazar,1,66,0,0,0,0
3838,Eleazar,1,67,0,0,0,0
3839,Eleazar,1,68,0,0,0,0
3841,Eleazar,1,70,0,0,0,0
3843,Eleazar,1,72,0,0,0,0
3844,Eleazar,1,73,0,0,0,0
3846,Eleazar,1,75,0,0,0,0
3847,Eleazar,1,76,0,0,0,0
3848,Eleazar,1,77,0,0,0,0
3849,Eleazar,1,78,0,0,0,0
3850,Eleazar,1,79,0,0,0,0
3851,Eleazar,1,80,0,0,0,0
3852,Eleazar,1,81,0,0,0,0
3853,Eleazar,1,82,0,0,0,0
3854,Eleazar,1,83,0,0,0,0
3855,Eleazar,1,84,0,0,0,0
3856,Eleazar,1,85,0,0,0,0
3857,Eleazar,1,86,0,0,0,0
3858,Eleazar,1,87,0,0,0,0
3859,Eleazar,1,88,0,0,0,0
3860,Eleazar,1,89,0,0,0,0
3861,Eleazar,1,90,0,0,0,0
3862,Eleazar,1,91,0,0,0,0
3863,Eleazar,1,92,0,0,0,0
3864,Eleazar,1,93,0,0,0,0
3865,Eleazar,1,94,0,0,0,0
3866,Eleazar,1,95,0,0,0,0
3867,Eleazar,1,96,0,0,0,0
3868,Eleazar,1,97,0,0,0,0
3869,Eleazar,1,98,0,0,0,0
3870,Eleazar,1,99,0,0,0,0
3871,Eleazar,1,100,0,0,0,0
3872,Eleazar,1,101,0,0,0,0
3873,Eleazar,1,102,0,0,0,0
3874,Eleazar,1,103,0,0,0,0
3875,Eleazar,1,104,0,0,0,0
3876,Eleazar,1,105,0,0,0,0
3877,Eleazar,1,106,0,0,0,0
3879,Eleazar,1,108,0,0,0,0
3880,Eleazar,1,109,0,0,0,0
3881,Eleazar,1,110,0,0,0,0
3885,Eleazar,1,114,0,0,0,0
3886,Eleazar,1,115,0,0,0,0
3889,Eleazar,1,118,0,0,0,0
3890,Eleazar,1,119,0,0,0,0
3891,Eleazar,1,120,0,0,0,0
3892,Eleazar,1,121,0,0,0,0
3893,Eleazar,1,122,0,0,0,0
3894,Eleazar,1,123,0,0,0,0
3895,Eleazar,1,124,0,0,0,0
3896,Eleazar,1,125,0,0,0,0
3897,Eleazar,1,126,0,0,0,0
3898,Eleazar,1,127,0,0,0,0
3899,Eleazar,1,128,0,0,0,0
3900,Eleazar,1,129,0,0,0,0
3902,Eleazar,1,131,0,0,0,0
3903,Eleazar,1,132,0,0,0,0
3908,Eleazar,1,137,0,0,0,0
3913,Eleazar,1,142,0,0,0,0
3924,Eleazar,1,153,0,0,0,0
3925,Eleazar,1,154,0,0,0,0
3926,Eleazar,1,155,0,0,0,0
3928,Eleazar,1,157,0,0,0,0
3929,Eleazar,1,158,0,0,0,0
3930,Eleazar,1,159,0,0,0,0
3931,Eleazar,1,160,0,0,0,0
3932,Eleazar,1,161,0,0,0,0
3933,Eleazar,1,162,0,0,0,0
3934,Eleazar,1,163,0,0,0,0
3935,Eleazar,1,164,0,0,0,0
3936,Eleazar,1,165,0,0,0,0
3937,Eleazar,1,166,0,0,0,0
3938,Eleazar,1,167,0,0,0,0
3939,Eleazar,1,168,0,0,0,0
3940,Eleazar,1,169,0,0,0,0
3941,Eleazar,1,170,0,0,0,0
3942,Eleazar,1,171,0,0,0,0
3944,Eleazar,1,173,0,0,0,0
4064,Eli,1,2,0,0,0,1
4096,Elisha,1,6,0,0,0,0
4097,Elisha,1,7,0,0,0,0
4098,Elisha,1,8,0,0,0,0
4099,Elisha,1,9,0,0,0,0
4101,Elisha,1,11,0,0,0,0
4123,Elnathan,1,1,0,0,0,1
4138,Elyoeini,1,1,0,0,1,1
4139,Elyoeini,1,2,0,0,0,1
4167,Ephraim,1,1,0,0,0,1
4483,Ezekiel,1,2,0,0,0,1
4484,Ezekiel,1,3,0,0,0,1
4487,Ezra,1,1,0,0,0,0
4488,Ezra,1,2,0,0,0,0
4489,Ezra,1,3,0,0,0,0
4490,Ezra,1,4,0,0,0,0
4730,Gamaliel,1,1,0,0,1,0
4731,Gamaliel,1,2,0,0,1,0
4732,Gamaliel,1,3,0,0,1,0
4733,Gamaliel,1,4,0,0,0,0
4734,Gamaliel,1,5,0,0,0,0
4735,Gamaliel,1,6,0,0,0,0
4736,Gamaliel,1,7,0,0,0,0
4737,Gamaliel,1,8,0,0,0,0
4740,Gamaliel,1,11,0,0,0,0
4966,Hadad,1,2,0,0,0,1
4975,Hagaba,1,1,0,1,0,1
4978,Hagai,1,3,0,0,0,0
4979,Hagai,1,4,0,0,0,0
4980,Hagai,1,5,0,0,0,0
4981,Hagai,1,6,0,0,0,0
4982,Hagai,1,7,0,0,0,0
5022,Hakhiliah,1,1,0,0,0,1
5118,Hanan,1,1,0,0,1,0
5119,Hanan,1,2,0,0,1,0
5120,Hanan,1,3,0,0,1,0
5121,Hanan,1,4,0,0,1,0
5122,Hanan,1,5,0,0,1,0
5125,Hanan,1,8,0,0,0,0
5126,Hanan,1,9,0,0,0,0
5127,Hanan,1,10,0,0,0,0
5128,Hanan,1,11,0,0,0,0
5129,Hanan,1,12,0,0,0,0
5130,Hanan,1,13,0,0,0,0
5135,Hanan,1,18,0,0,0,0
5137,Hanan,1,20,0,0,0,0
5138,Hanan,1,21,0,0,0,0
5139,Hanan,1,22,0,0,0,0
5140,Hanan,1,23,0,0,0,0
5141,Hanan,1,24,0,0,0,0
5142,Hanan,1,25,0,0,0,0
5144,Hanan,1,27,0,0,0,0
5147,Hanan,1,30,0,0,0,0
5148,Hanan,1,31,0,0,0,0
5152,Hanan,1,35,0,0,0,0
5153,Hanan,1,36,0,0,0,0
5154,Hanan,1,37,0,0,0,0
5156,Hanan,1,39,0,0,0,0
5185,Hananiah,1,2,0,0,1,0
5186,Hananiah,1,3,0,0,1,0
5187,Hananiah,1,4,0,0,1,0
5188,Hananiah,1,5,0,0,1,0
5189,Hananiah,1,6,0,0,1,0
5190,Hananiah,1,7,0,0,1,0
5191,Hananiah,1,8,0,0,1,0
5192,Hananiah,1,9,0,0,1,0
5193,Hananiah,1,10,0,0,1,0
5194,Hananiah,1,11,0,0,1,0
5195,Hananiah,1,12,0,1,0,0
5199,Hananiah,1,16,0,0,0,0
5200,Hananiah,1,17,0,0,0,0
5201,Hananiah,1,18,0,0,0,0
5202,Hananiah,1,19,0,0,0,0
5203,Hananiah,1,20,0,0,0,0
5206,Hananiah,1,23,0,0,0,0
5208,Hananiah,1,25,0,0,0,0
5209,Hananiah,1,26,0,0,0,0
5212,Hananiah,1,29,0,0,0,0
5213,Hananiah,1,30,0,0,0,0
5214,Hananiah,1,31,0,0,0,0
5215,Hananiah,1,32,0,0,0,0
5216,Hananiah,1,33,0,0,0,0
5217,Hananiah,1,34,0,0,0,0
5218,Hananiah,1,35,0,0,0,0
5219,Hananiah,1,36,0,0,0,0
5220,Hananiah,1,37,0,0,0,0
5221,Hananiah,1,38,0,0,0,0
5222,Hananiah,1,39,0,0,0,0
5223,Hananiah,1,40,0,0,0,0
5224,Hananiah,1,41,0,0,0,0
5225,Hananiah,1,42,0,0,0,0
5226,Hananiah,1,43,0,0,0,0
5227,Hananiah,1,44,0,0,0,0
5228,Hananiah,1,45,0,0,0,0
5229,Hananiah,1,46,0,0,0,0
5230,Hananiah,1,47,0,0,0,0
5231,Hananiah,1,48,0,0,0,0
5232,Hananiah,1,49,0,0,0,0
5233,Hananiah,1,50,0,0,0,0
5234,Hananiah,1,51,0,0,0,0
5235,Hananiah,1,52,0,0,0,0
5236,Hananiah,1,53,0,0,0,0
5237,Hananiah,1,54,0,0,0,0
5238,Hananiah,1,55,0,0,0,0
5239,Hananiah,1,56,0,0,0,0
5240,Hananiah,1,57,0,0,0,0
5241,Hananiah,1,58,0,0,0,0
5242,Hananiah,1,59,0,0,0,0
5245,Hananiah,1,62,0,0,0,0
5248,Hananiah,1,65,0,0,0,0
5251,Hananiah,1,68,0,0,0,0
5253,Hananiah,1,70,0,0,0,0
5254,Hananiah,1,71,0,0,0,0
5257,Hananiah,1,74,0,0,0,0
5259,Hananiah,1,76,0,0,0,0
5260,Hananiah,1,77,0,0,0,0
5261,Hananiah,1,78,0,0,0,0
5262,Hananiah,1,79,0,0,0,0
5263,Hananiah,1,80,0,0,0,0
5264,Hananiah,1,81,0,0,0,0
5265,Hananiah,1,82,0,0,0,0
5266,Hananiah,1,83,0,0,0,0
5267,Hananiah,1,84,0,0,0,0
5268,Hananiah,1,85,0,0,0,0
5269,Hananiah,1,86,0,0,0,0
5434,Hashub,1,1,0,0,0,1
5470,Helkiah,1,3,0,0,1,0
5471,Helkiah,1,4,0,0,1,0
5472,Helkiah,1,5,0,0,1,0
5475,Helkiah,1,8,0,0,0,0
5477,Helkiah,1,10,0,0,0,0
5616,Hesron,1,1,0,0,1,1
5617,Hesron,1,2,0,0,0,1
5634,Hezekiah,1,4,0,0,1,0
5635,Hezekiah,1,5,0,0,1,0
5637,Hezekiah,1,7,0,0,0,0
5638,Hezekiah,1,8,0,0,0,0
5642,Hezekiah,1,12,0,0,0,0
5643,Hezekiah,1,13,0,0,0,0
5644,Hezekiah,1,14,0,0,0,0
5645,Hezekiah,1,15,0,0,0,0
5646,Hezekiah,1,16,0,0,0,0
5647,Hezekiah,1,17,0,0,0,0
5648,Hezekiah,1,18,0,0,0,0
5651,Hezekiah,1,21,0,0,0,0
5653,Hezekiah,1,23,0,0,0,0
5654,Hezekiah,1,24,0,0,0,0
5655,Hezekiah,1,25,0,0,0,0
5656,Hezekiah,1,26,0,0,0,0
5699,Hillel,1,2,0,0,0,0
5700,Hillel,1,3,0,0,0,0
5702,Hillel,1,5,0,0,0,0
5705,Hillel,1,8,0,0,0,0
5706,Hillel,1,9,0,0,0,0
5707,Hillel,1,10,0,0,0,0
5861,Hosea,1,1,0,0,0,0
5862,Hosea,1,2,0,0,0,0
5863,Hosea,1,3,0,0,0,0
6106,Isaac,1,5,0,0,0,0
6108,Isaac,1,7,0,0,0,0
6110,Isaac,1,9,0,0,0,0
6111,Isaac,1,10,0,0,0,0
6112,Isaac,1,11,0,0,0,0
6113,Isaac,1,12,0,0,0,0
6231,Isaiah,1,3,0,0,0,0
6232,Isaiah,1,4,0,0,0,0
6235,Isaiah,1,7,0,0,0,0
6237,Isaiah,1,9,0,0,0,0
6238,Isaiah,1,10,0,0,0,0
6239,Isaiah,1,11,0,0,0,0
6246,Ishmael,1,2,0,0,1,0
6247,Ishmael,1,3,0,0,1,0
6248,Ishmael,1,4,0,0,0,0
6251,Ishmael,1,7,0,0,0,0
6253,Ishmael,1,9,0,0,0,0
6254,Ishmael,1,10,0,0,0,0
6255,Ishmael,1,11,0,0,0,0
6256,Ishmael,1,12,0,0,0,0
6257,Ishmael,1,13,0,0,0,0
6258,Ishmael,1,14,0,0,0,0
6259,Ishmael,1,15,0,0,0,0
6260,Ishmael,1,16,0,0,0,0
6261,Ishmael,1,17,0,0,0,0
6262,Ishmael,1,18,0,0,0,0
6263,Ishmael,1,19,0,0,0,0
6264,Ishmael,1,20,0,0,0,0
6265,Ishmael,1,21,0,0,0,0
6266,Ishmael,1,22,0,0,0,0
6267,Ishmael,1,23,0,0,0,0
6270,Ishmael,1,26,0,0,0,0
6271,Ishmael,1,27,0,0,0,0
6272,Ishmael,1,28,0,0,0,0
6275,Ishmael,1,31,0,0,0,0
6393,Jacob,1,3,0,0,1,0
6394,Jacob,1,4,0,0,1,0
6395,Jacob,1,5,0,0,1,0
6396,Jacob,1,6,0,0,1,0
6398,Jacob,1,8,0,0,0,0
